Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.743;°C
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.2;m/s
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.684;V
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.36;%
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.797;°C
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.374;%
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.384;°C
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.948;°C
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.433;m/s
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.581;W/m^2
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);129.366;°
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 03:58:55;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.68;V
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.874;°C
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.394;%
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.454;°C
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.02;°C
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.143;m/s
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.735;W/m^2
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);126.721;°
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.92;hPa
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 03:53:55;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.675;V
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);124.681;°
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.079;A
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.679;V
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.976;°C
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.2;m/s
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.419;%
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.547;°C
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.116;°C
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.44;m/s
02-09-2025 03:48:55;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.042;W/m^2
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.052;°C
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.44;%
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.624;°C
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.196;°C
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.437;m/s
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.193;W/m^2
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);123.376;°
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.91;hPa
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.081;A
02-09-2025 03:43:54;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.668;V
02-09-2025 03:43:41;Weincampus Neustadt 1 (1423);Hauptstation (17);0;11250;
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.444;%
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.637;°C
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.209;°C
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.587;m/s
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.656;W/m^2
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);124.101;°
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.692;V
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.065;°C
02-09-2025 03:38:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.884;hPa
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.686;V
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.452;%
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.667;°C
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.24;°C
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.117;m/s
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.502;W/m^2
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);124.527;°
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.095;°C
02-09-2025 03:33:54;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.7;m/s
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.161;°C
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.2;m/s
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.47;%
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.733;°C
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.308;°C
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.317;m/s
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.116;W/m^2
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);125.378;°
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.079;A
02-09-2025 03:28:53;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.66;V
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.258;°C
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.496;%
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.829;°C
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.406;°C
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.257;m/s
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.658;W/m^2
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);124.522;°
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.771;hPa
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 03:23:53;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.701;V
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.307;°C
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.506;%
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.866;°C
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.445;°C
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.603;m/s
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.423;W/m^2
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);128.012;°
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 03:18:53;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.698;V
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.519;%
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.911;°C
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.492;°C
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.467;m/s
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.044;W/m^2
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);129.811;°
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.79;hPa
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.073;A
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.69;V
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.354;°C
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.8;m/s
02-09-2025 03:13:53;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.722;V
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.376;°C
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.9;m/s
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.524;%
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.933;°C
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.514;°C
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.277;m/s
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.042;W/m^2
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);128.734;°
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:08:52;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.753;m/s
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.812;W/m^2
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);129.042;°
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.734;hPa
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 03:03:52;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.702;V
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.067;°C
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.7;m/s
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.444;%
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.639;°C
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.21;°C
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.683;m/s
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.272;W/m^2
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);228.487;°
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 02:58:52;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.702;V
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.024;°C
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.9;m/s
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.432;%
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.596;°C
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.166;°C
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.52;m/s
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);226.608;°
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.676;hPa
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.073;A
02-09-2025 02:53:52;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.685;V
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.008;°C
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1;m/s
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.428;%
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.58;°C
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.15;°C
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.387;m/s
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);224.308;°
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 02:48:51;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.69;V
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.357;m/s
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.658;W/m^2
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);222.636;°
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.677;hPa
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.707;V
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.007;°C
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.2;m/s
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.428;%
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.579;°C
02-09-2025 02:43:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.149;°C
02-09-2025 02:43:41;Weincampus Neustadt 1 (1423);Hauptstation (17);0;11250;
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.06;°C
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.5;m/s
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.442;%
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.631;°C
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.203;°C
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.183;m/s
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.888;W/m^2
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);218.071;°
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 02:38:51;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.723;V
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.703;°C
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.277;°C
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.313;m/s
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.962;W/m^2
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);216.029;°
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.676;hPa
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.078;A
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.727;V
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.131;°C
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 02:33:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.462;%
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.172;°C
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.7;m/s
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.473;%
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.744;°C
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.319;°C
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.133;m/s
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.502;W/m^2
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);212.373;°
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 02:28:50;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.728;V
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.175;°C
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.474;%
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.747;°C
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.322;°C
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.667;m/s
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.886;W/m^2
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);206.87;°
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.84;hPa
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 02:23:50;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.738;V
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.349;°C
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.303;m/s
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
